FrameNo,Joy Evidence,Anger Evidence,Surprise Evidence,Fear Evidence,Sadness Evidence
432,0.89208109,0.897174379,0.577337312,0.795669326,0.728330384
433,0.893233972,0.922918143,0.55952722,0.792107568,0.843709429
434,0.876196044,0.923966599,0.47138214,0.808720533,0.83600344
435,0.906574307,0.873262857,0.490468728,0.761410413,0.766862567
436,0.892071708,0.90545616,0.462385482,0.734884124,0.755715688
437,0.940016322,0.956317549,0.729651155,0.860901559,0.89499589
438,0.914938894,0.853780312,0.497514775,0.830035974,0.792941009
439,0.885490873,0.961882752,0.673115279,0.89758561,0.907793394
440,0.875926634,0.90734269,0.404814543,0.826558257,0.781383541
441,0.854115642,0.875070449,0.486223913,0.742032349,0.752661403
442,0.853596124,0.875316389,0.513455068,0.779293368,0.771130894
443,0.889957402,0.888365755,0.554725523,0.764917224,0.730292207
444,0.863628896,0.850116973,0.436816878,0.764240516,0.762221026
445,0.848040792,0.886160209,0.485652823,0.742576207,0.7826611
446,0.886920178,0.918430656,0.474403882,0.769990059,0.786300895
447,0.880608252,0.868080473,0.472326275,0.758182973,0.767442675
448,0.881174527,0.897889415,0.474846272,0.739623198,0.723931418
449,0.924979568,0.938233401,0.687295468,0.835927041,0.861889582
450,0.895969753,0.897634498,0.464133694,0.747967473,0.788617215
451,0.825729108,0.871446791,0.468603752,0.740150873,0.760078374
452,0.902623007,0.921878907,0.475689772,0.767295193,0.838446406
453,0.887948126,0.916101488,0.4183444,0.772699934,0.834543547
454,0.905094721,0.889126208,0.468800218,0.767799108,0.763786459
455,0.91153784,0.928451538,0.538488209,0.807669688,0.862219189
456,0.904030137,0.927614547,0.352471906,0.751567318,0.773748719
457,0.879426183,0.925976809,0.477886973,0.720401267,0.735032065
458,0.885487336,0.924373027,0.499383564,0.807835404,0.768250955
459,0.93549921,0.967630476,0.767198321,0.918274825,0.896582664
460,0.893267736,0.946548194,0.506312451,0.860280689,0.80192892
461,0.91440588,0.95801695,0.618833525,0.893787158,0.912848302
462,0.947479789,0.979910607,0.851485453,0.9125246,0.875507608
463,0.895364345,0.965248732,0.712593592,0.859556617,0.867584386
464,0.929315856,0.980580218,0.815929141,0.92945116,0.897308123
465,0.929411956,0.971929231,0.693549194,0.910998011,0.903642231
466,0.925986144,0.974024703,0.710162655,0.931302418,0.92110276
467,0.936419921,0.983117709,0.81483448,0.920797034,0.881597481
468,0.930238386,0.970648644,0.724928431,0.934858911,0.912559847
469,0.926958868,0.980643608,0.795764489,0.924694623,0.894558016
470,0.919038633,0.975274291,0.787376361,0.933279996,0.921005684
471,0.901746232,0.968501712,0.626546267,0.896098784,0.88872317
472,0.890271413,0.978418837,0.672023187,0.884720398,0.870945585
473,0.915322979,0.967468168,0.748838415,0.9061013,0.878936936
474,0.934572943,0.973058913,0.556118657,0.92002737,0.911651417
475,0.901168794,0.979150375,0.734075164,0.886096434,0.852732991
476,0.90986692,0.979007165,0.756702999,0.907319591,0.863124174
477,0.92163651,0.92788814,0.495677836,0.832522658,0.741277598
478,0.902246761,0.984101657,0.712737834,0.915216749,0.92889957
479,0.902615708,0.973237526,0.627311867,0.877970505,0.887669185
480,0.896497511,0.866164536,0.551909146,0.840701991,0.761303237
481,0.887194943,0.979585183,0.613004501,0.863146254,0.867145457
482,0.934519362,0.981707271,0.818068384,0.924153609,0.886699071
483,0.923102263,0.96146056,0.552221186,0.911535709,0.870108507
484,0.90981596,0.979475739,0.733849118,0.90686233,0.878189624
485,0.930673431,0.973857212,0.711434626,0.91967578,0.845759826
486,0.858626332,0.876439686,0.616916279,0.83649984,0.733623372
487,0.916949048,0.979165149,0.691058389,0.918726939,0.913086697
488,0.903838915,0.881046788,0.598032531,0.81530863,0.726259633
489,0.893566019,0.884517546,0.48486007,0.857129394,0.825567254
490,0.907768705,0.960747539,0.587243667,0.857281894,0.896031942
491,0.921669221,0.854368677,0.333810498,0.830304986,0.746991002
492,0.940492794,0.875434842,0.508401705,0.76813473,0.761628652
493,0.901007098,0.961366832,0.663032651,0.896671228,0.920120441
494,0.901085023,0.850429943,0.371957674,0.807363733,0.756914068
495,0.917335102,0.906516173,0.392185793,0.824275289,0.80371855
496,0.905776487,0.971071437,0.74760008,0.910909837,0.935999677
497,0.940788331,0.976383578,0.819328139,0.91912078,0.899810501
498,0.909364585,0.879217608,0.475415865,0.797181733,0.781974292
499,0.927851634,0.963255029,0.660308795,0.891146444,0.91330335
500,0.921875091,0.959604887,0.759674013,0.888808983,0.904051085
501,0.873486038,0.887924605,0.466165008,0.818872432,0.818224467
502,0.871219982,0.901619073,0.465289496,0.734782997,0.794282529
503,0.875220423,0.917473944,0.285929182,0.79210003,0.825701598
504,0.89961887,0.913805214,0.435309577,0.791209189,0.821692909
505,0.866594316,0.913891908,0.406428791,0.825974812,0.812488845
506,0.883240257,0.965587696,0.705709736,0.90029045,0.909583666
507,0.893525018,0.868686581,0.393662298,0.817347909,0.850962832
508,0.891224684,0.9669567,0.655236113,0.915133693,0.917748716
509,0.924261943,0.968907903,0.747591236,0.910575696,0.902307144
510,0.954389547,0.771895872,0.650805478,0.900683478,0.842351105
511,0.868741784,0.959799506,0.569198434,0.862239382,0.873744456
512,0.901208716,0.970189222,0.748523129,0.915866078,0.914220423
513,0.916218454,0.947521063,0.667604164,0.914828274,0.926544729
514,0.923860474,0.961865348,0.764741232,0.914690759,0.907898421
515,0.924064564,0.919530131,0.61522259,0.863078904,0.883838227
516,0.914446355,0.876811765,0.524325788,0.84861086,0.867166656
517,0.943100041,0.954015244,0.662986737,0.880851303,0.874304278
518,0.836387394,0.869648684,0.480420159,0.837255732,0.827132137
519,0.836300099,0.793036551,0.548901512,0.807223656,0.784928366
520,0.921555461,0.960251271,0.725069482,0.899132574,0.858224841
521,0.887850019,0.906386817,0.571047408,0.87851427,0.87838604
522,0.900029319,0.916516227,0.507844273,0.862477348,0.840734841
523,0.928330076,0.952996989,0.695630651,0.899452106,0.905382579
524,0.908761184,0.876312366,0.58619502,0.908945559,0.86818999
525,0.925035971,0.902217643,0.508586443,0.870313223,0.882174786
526,0.915826881,0.904929243,0.527982069,0.876071946,0.868437417
527,0.894769272,0.948170612,0.578014005,0.871713944,0.847369201
528,0.846749805,0.909564469,0.515326769,0.821258548,0.749688339
529,0.906221591,0.95714264,0.600196692,0.886207151,0.869797834
530,0.930542112,0.926814034,0.658540227,0.93679882,0.852617852
531,0.915917625,0.914576459,0.576552681,0.906007472,0.867237303
532,0.896654128,0.900557102,0.582754173,0.896264063,0.812143787
533,0.910210443,0.939486254,0.577435622,0.891676452,0.86808713
534,0.935127906,0.921971533,0.624496111,0.919594322,0.849257783
535,0.908992854,0.937916304,0.478276832,0.886800754,0.870976273
536,0.944368702,0.960146222,0.734114271,0.938764175,0.883895361
537,0.936437079,0.920590907,0.604316395,0.926114381,0.871233201
538,0.94834515,0.96536096,0.7324747,0.933106925,0.859804491
539,0.889389859,0.946242136,0.544406447,0.89868345,0.833857406
540,0.940469303,0.950131004,0.704395791,0.927279917,0.874291802
541,0.950318179,0.952722596,0.584082714,0.90891746,0.857412073
542,0.955136057,0.958984535,0.716158278,0.940949496,0.894604933
543,0.933147151,0.920409869,0.530901526,0.905711934,0.884023908
544,0.931074887,0.900722757,0.582820272,0.931382922,0.907412043
545,0.886347869,0.921515462,0.561919427,0.902608826,0.869839615
546,0.944301224,0.9441137,0.664048961,0.928091141,0.903619266
547,0.925571631,0.914375797,0.564345378,0.910828822,0.896394069
548,0.860034377,0.903750603,0.492048573,0.836993792,0.830106139
549,0.955444449,0.940386308,0.736220221,0.931831398,0.905479896
550,0.940414154,0.947008914,0.724941909,0.941774998,0.928163296
551,0.906724778,0.865684519,0.524615561,0.87509989,0.750517202
552,0.84713764,0.830817997,0.46639676,0.853340598,0.816974238
553,0.940998541,0.924877934,0.560318441,0.922927239,0.890419113
554,0.947322056,0.943097521,0.670770978,0.930292898,0.89291062
555,0.880216679,0.881442334,0.553032177,0.924337204,0.883013723
556,0.771165229,0.853106069,0.433353972,0.802511128,0.798523168
557,0.858610855,0.918113838,0.470771266,0.8872528,0.844230526
558,0.893902305,0.816622389,0.535591732,0.908595299,0.870065114
559,0.813844554,0.807064075,0.51330639,0.839827328,0.836771372
560,0.828058867,0.863008771,0.460658744,0.820155186,0.787144487
561,0.820778594,0.723845273,0.658831722,0.857630134,0.74769441
562,0.784437522,0.796872468,0.491662871,0.792993759,0.770312409
563,0.78051527,0.807875672,0.479997521,0.784665247,0.79274369
564,0.790768011,0.724843548,0.4602768,0.776194594,0.635629492
565,0.673847976,0.699895503,0.501603411,0.795675038,0.725522167
566,0.822244096,0.813749273,0.4713512,0.750690034,0.730224757
567,0.605261093,0.731003726,0.505048134,0.644377725,0
568,0.936166389,0.644360644,0.424021997,0.775586333,0.870550406
569,0.891153819,0.882021265,0.445749168,0.883738198,0.870960222
570,0.861550687,0.837812391,0.41195899,0.776780284,0.776476744
571,0.853546807,0.831452197,0.539156726,0.865841461,0.821523217
572,0.80198092,0.872461229,0.471213467,0.790224943,0.835867127
573,0.869794252,0.893494829,0.600025648,0.91766986,0.814336251
574,0.949262362,0.935044133,0.624629057,0.936041876,0.854073548
575,0.853000022,0.929447356,0.544736454,0.930162829,0.828980741
576,0.778130124,0.840112954,0.454577856,0.863003991,0.75495685
577,0.856324567,0.913707711,0.535606724,0.912200305,0.805517236
578,0.897249565,0.908713358,0.562053644,0.933183246,0.83685423
579,0.844868172,0.83814207,0.404284021,0.814495882,0.727959441
580,0.792522275,0.802842234,0.518988918,0.846045153,0.680466528
581,0.820681767,0.878365393,0.495184961,0.818920128,0.835698811
582,0.827484301,0.858153965,0.391955096,0.838410652,0.789935696
583,0.847792628,0.882558199,0.348903243,0.798863739,0.757521628
584,0.795958134,0.887416768,0.453204132,0.823874245,0.792471095
585,0.813483572,0.830582439,0.358665086,0.804735482,0.569907743
586,0.82698603,0.879168417,0.296800254,0.792471124,0.793239477
587,0.822327427,0.884792367,0.400935436,0.802683536,0.807766124
588,0.828447931,0.880107329,0.477323816,0.843988211,0.808647151
589,0.813459678,0.836480233,0.509513558,0.810251928,0.712848568
590,0.826323817,0.910655857,0.544508065,0.903747033,0.793555236
591,0.820012205,0.838610495,0.476863008,0.791666431,0.631885516
592,0.831570732,0.914028142,0.529244781,0.871690808,0.773354132
593,0.767329219,0.895947506,0.550820633,0.897030898,0.808962769
594,0.770985773,0.848687768,0.419661536,0.73782863,0.512341894
595,0.826844225,0.855176113,0.375882623,0.80798415,0.755738425
596,0.724024067,0.90118211,0.498133888,0.826615969,0.816948236
597,0.83305304,0.853078173,0.344053937,0.806896293,0.702950122
598,0.868070879,0.917004494,0.513622659,0.931162176,0.845665294
599,0.913124175,0.938595192,0.593798688,0.939518913,0.84103613
600,0.790740417,0.830871859,0.419853937,0.726205757,0.587795959
601,0.839376493,0.873630541,0.365344461,0.803241643,0.767185056
602,0.816334429,0.852722573,0.321896204,0.759738488,0.707059461
603,0.820123017,0.882296723,0.45532117,0.886744721,0.827794906
604,0.844086369,0.903164327,0.54243218,0.895808102,0.809989893
605,0.801646679,0.867531769,0.561260061,0.905245605,0.798841397
606,0.814882272,0.911186725,0.513861235,0.854019585,0.80888304
607,0.902560032,0.929105676,0.571641883,0.935520104,0.851101584
608,0.780926635,0.871907218,0.481196189,0.83638159,0.822910691
609,0.780942639,0.849293904,0.549610687,0.852916053,0.786617969
610,0.785413494,0.882222335,0.328711915,0.827514856,0.749249545
611,0.775342154,0.876142546,0.417609938,0.804720331,0.795549994
612,0.797567421,0.897406219,0.539337262,0.867915696,0.845519449
613,0.933470682,0.952713194,0.596795413,0.89289505,0.813792634
614,0.958653466,0.926245219,0.660464937,0.949281387,0.804826422
615,0.771831581,0.89261402,0.544296489,0.837135972,0.798991341
616,0.775370462,0.899253338,0.497330956,0.820062683,0.770583616
617,0.852551645,0.883844371,0.65220449,0.885257418,0.809765456
618,0.889017275,0.9153756,0.671779373,0.917228557,0.836806029
619,0.925763993,0.974414515,0.878627033,0.9212143,0.938087997
620,0.941739858,0.961031664,0.794405054,0.921617988,0.911241828
621,0.938264604,0.952177516,0.628274628,0.926238344,0.865474145
622,0.944768177,0.931047309,0.691469911,0.95235998,0.867515949
623,0.951992636,0.930277471,0.665588068,0.967772112,0.784192672
624,0.969902736,0.915606475,0.63194993,0.966439145,0.822564546
625,0.938017193,0.951058411,0.673687207,0.896454529,0.832051929
626,0.925120983,0.934546561,0.649788176,0.932721319,0.729096859
627,0.968192583,0.930874617,0.670491617,0.937229283,0.796808773
628,0.919548618,0.939406403,0.662069574,0.936495695,0.813597118
629,0.972086,0.920359027,0.600546794,0.911550255,0.862571167
630,0.936191123,0.858483411,0.552399072,0.881398029,0.792716769
631,0.939133815,0.962749063,0.727903646,0.901668868,0.924966178
632,0.928921248,0.82261663,0.686675823,0.913191646,0.727544217
633,0.926294335,0.84418649,0.645731669,0.898299008,0.750905053
634,0.970663845,0.928983166,0.713766197,0.971550121,0.833936857
635,0.961200446,0.926059216,0.650281898,0.969416683,0.844152649
636,0.96288549,0.936280937,0.717321968,0.963202023,0.841633986
637,0.973124346,0.95674277,0.783074318,0.976463107,0.920689245
638,0.974149221,0.855726759,0.819138876,0.986044384,0.929029759
639,0.765628999,0.657818155,0.438991713,0.837956181,0.810183458
640,0.956689606,0.812694726,0.622253329,0.930229984,0.819086937
641,0.952947726,0.872373074,0.489320895,0.877212139,0.847412853
642,0.943664686,0.881976945,0.578102615,0.898430816,0.773623141
643,0.920575275,0.851672583,0.630301443,0.918481765,0.740842995
644,0.876421518,0.847883364,0.624573686,0.862356658,0.68606288
645,0.936586145,0.859650552,0.610618316,0.904648987,0.711522821
646,0.965527378,0.887109107,0.68595712,0.95745491,0.767133737
647,0.933334133,0.833206595,0.690977208,0.916759067,0.68845352
648,0.974939291,0.932393782,0.758900489,0.975819369,0.838636304
649,0.963798499,0.953505298,0.597688866,0.961036191,0.852556471
650,0.837785982,0.862271956,0.581388635,0.865970571,0.577834841
651,0.980243286,0.89583131,0.677480274,0.964694001,0.83621192
652,0.94766943,0.900028938,0.69445553,0.961495907,0.795572298
653,0.94872699,0.920778578,0.568997379,0.943333587,0.813077577
654,0.933808159,0.941095217,0.622397959,0.926147652,0.862272249
655,0.924646166,0.939289797,0.532047852,0.911727811,0.791791442
656,0.863793314,0.858585554,0.607272985,0.864166921,0.671241598
657,0.952126727,0.955597221,0.592935337,0.939257824,0.869624122
658,0.945975782,0.902192967,0.681631061,0.954609346,0.771835901
659,0.897211198,0.864624995,0.645597606,0.899927615,0.635728556
660,0.950075271,0.914719071,0.695649213,0.941140639,0.744253717
661,0.960849272,0.923689006,0.676696508,0.939841133,0.822555311
662,0.959397078,0.870956234,0.600663278,0.910422504,0.734306828
663,0.911928661,0.95947468,0.69933536,0.91284849,0.876500039
664,0.92453543,0.928056744,0.6438151,0.920645279,0.810541585
665,0.955603737,0.911365352,0.630798339,0.9299431,0.772608511
666,0.935071051,0.929695032,0.665005204,0.909257392,0.752818008
667,0.911570551,0.961045188,0.707057505,0.920786525,0.859657288
668,0.952860845,0.903511885,0.667338218,0.926297479,0.744532658
669,0.942746346,0.929025252,0.627025402,0.917830171,0.751717859
670,0.913947858,0.93491392,0.683266926,0.908216885,0.856374984
671,0.951548711,0.904607475,0.622160645,0.92249122,0.761156559
672,0.913504146,0.937050209,0.632928783,0.897505959,0.814244534
673,0.933391276,0.935366824,0.580644509,0.905285353,0.826202236
674,0.938334277,0.929429537,0.629927739,0.912136612,0.79828526
675,0.910950731,0.954001973,0.712655282,0.891285528,0.863294459
676,0.949199926,0.914742253,0.622659289,0.919865739,0.752019265
677,0.95538565,0.922495165,0.697644538,0.94234903,0.838186577
678,0.93257182,0.965489527,0.710078589,0.923725022,0.890119299
679,0.933143426,0.945199008,0.679098281,0.904717214,0.844826425
680,0.92918085,0.945255364,0.66568892,0.892589256,0.848904218
681,0.91367555,0.93360569,0.643673653,0.908534596,0.821421542
682,0.938322136,0.925000575,0.708974886,0.941522534,0.881436517
683,0.948840762,0.913152332,0.610753371,0.912126833,0.772571626
684,0.948551899,0.956397919,0.823821771,0.92410102,0.898143035
685,0.945730942,0.956607069,0.736076304,0.896703024,0.838105805
686,0.952962413,0.903989599,0.579174594,0.921667257,0.730222281
687,0.949129839,0.958468942,0.801560148,0.926233036,0.872214643
688,0.943030619,0.954418948,0.682595552,0.911895612,0.840842139
689,0.936562152,0.903713188,0.634766506,0.938420493,0.797596687
690,0.94032558,0.961948883,0.692934372,0.89063781,0.87967147
691,0.895252417,0.852462592,0.593657385,0.896841328,0.742061117
692,0.97545867,0.960682905,0.847577029,0.924845166,0.870854572
693,0.964311282,0.883844661,0.737315117,0.954138039,0.857034357
694,0.949572911,0.697404605,0.611010176,0.86218313,0.812752829
695,0.962477887,0.607144194,0.592785469,0.803487236,0.830897535
696,0.97015682,0.833234178,0.661299286,0.926424529,0.917048728
697,0.953560847,0.765536675,0.573047467,0.901611072,0.855577013
698,0.926245395,0.766889154,0.577408144,0.891420307,0.769633497
699,0.938042754,0.883052153,0.547801379,0.902689744,0.835319627
